date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CBS,CCI,CCL,CDNS,CE,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRI,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX
2016-07-12,45.4461,33.7557,162.8044,93.0719,59.0183,80.2485,117.76,39.821999999999996,111.0188,97.54,55.8806,40.1548,89.7646,208.5808,57.38,48.5062,63.1289,11.1766,34.6672,231.3498,50.8541,42.063,82.6443,46.0913,56.16,82.5139,84.37,60.2724,66.4872,69.0284,125.35,24.6165,5.14,45.9182,141.4988,149.9865,110.2104,748.21,70.09,91.85,127.2527,107.2537,43.9538,54.2176,56.0995,138.3681,56.3965,,95.6793,23.3259,75.5417,42.1829,171.2345,149.3513,69.4357,76.873,60.558,801.08,122.2288,12.9797,45.6296,33.231,29.5779,169.5131,30.2283,,,253.36,37.3849,1345.43,336.3681,34.8561,71.1837,64.1782,23.64,30.2363,127.4966,41.31,34.7506,75.921,73.9169,123.0046,66.3477,27.53,56.117,90.7873,43.2564,25.58,64.9545,103.41,60.74,23.6181,19.2292,47.7697,68.4436,238.45,128.936,71.0813,69.3869,126.7286,40.9867,32.0385,92.6095,408.34,110.7175,41.0733,36.215,21.4058,64.3713,25.365,178.3956,41.3987,154.9984,25.3872,61.5655,51.91,25.005,81.93,27.3059,25.9523,94.1392,23.5541,57.3725,66.6539,89.8786,95.9194,122.35,69.7971,38.0382,78.3343,53.8749,89.8984,79.0976,32.6813,79.067,96.3835,25.54,24.55,52.85,100.4454,94.44,55.0144,24.4,58.3707,90.0558,74.95,77.85,39.3006,,,79.51,25.13,116.8653,71.3847,129.3328,70.4582,90.3008,66.0344,50.5512,83.5187,367.6992,62.5552,53.4091,215.5292,24.4039,58.7799,71.6662,,106.27,33.3565,48.3167,110.7465,84.8606,11.4126,91.6781,40.4889,117.93,59.1481,12.7236,156.1987
2016-07-13,45.3289,33.5511,162.1673,92.5464,58.8729,80.9635,117.505,39.841,111.3333,97.34,56.3827,39.9786,90.0771,204.9213,56.87,48.8946,63.519,11.3109,34.7051,232.7686,50.8069,42.357,83.0314,45.7163,56.86,82.8334,83.06,60.1962,66.1815,68.9403,123.47,25.1009,5.09,45.6724,140.6916,148.653,110.125,742.63,70.26,90.91,129.0474,106.9627,43.7122,53.2753,54.8099,138.5742,56.6799,,96.9137,23.3695,76.3263,41.6391,172.8576,148.2401,69.6451,77.5444,60.6541,801.31,121.5747,12.8838,45.6004,33.1203,29.4559,169.7446,29.9072,,,251.19,37.4228,1338.65,336.4905,34.8806,71.5387,64.0153,23.63,30.0723,128.0967,41.2054,35.0856,76.3945,73.815,122.8718,65.7845,27.5,55.7005,90.47,43.2008,25.51,65.4186,101.76,60.36,24.4256,19.342,47.9664,68.8025,237.43,130.1254,71.1841,69.8748,127.5101,40.8719,31.8858,92.5446,416.63,109.9266,41.4879,36.14,21.6226,64.4566,25.1594,178.6854,40.5197,155.4644,25.4338,61.797,51.72,24.78,81.33,27.435,27.0952,94.1295,23.6613,57.5003,66.7491,90.9687,95.8026,121.04,70.1217,37.4233,78.8475,53.8939,89.309,79.1833,32.7586,79.7559,96.0757,25.49,24.52,52.53,100.6195,94.36,55.2359,24.6241,58.2591,90.443,75.4914,77.99,38.3085,,,77.62,25.12,117.1178,71.9738,129.3813,71.2311,90.3105,66.3911,50.7349,82.4056,367.2339,62.4583,53.8059,217.5631,24.3144,58.6971,71.5425,,106.49,33.6495,48.481,111.5864,85.6684,11.4381,90.7609,40.0359,116.78,59.458,12.7828,156.6576
2016-07-14,45.7098,34.9438,164.208,94.3807,57.8276,81.9358,117.78,40.1352,111.2761,97.7,56.8563,40.3311,90.1433,207.935,58.16,48.3028,62.9475,11.2124,34.904,235.7027,51.3639,42.016999999999996,83.3808,45.8851,57.43,83.3079,83.25,61.8066,66.2101,69.4982,125.15,25.285,5.17,46.3213,141.9812,150.7089,111.0647,741.2,70.0,91.08,129.2114,107.244,43.803999999999995,53.5957,54.2432,139.4923,57.0708,,96.3011,23.3695,75.7119,41.382,171.0316,151.4232,69.8164,77.2891,61.1444,805.18,122.9202,13.0851,45.727,33.8307,29.7936,170.3138,30.0547,,,252.87,37.6887,1346.18,334.3162,34.8659,71.7162,64.3699,23.78,30.4293,127.3935,42.2705,35.0273,77.0351,74.1578,123.2513,66.3768,27.55,56.117,90.1709,42.8952,25.73,66.0628,101.42,60.8,25.2876,19.7466,47.9568,68.3019,239.11,129.9455,71.7072,70.1,127.1938,41.7138,31.9765,94.0299,417.98,111.1735,41.2391,36.025,21.3697,65.32,24.6797,178.8153,40.6614,155.6136,25.5644,61.6211,51.57,24.955,81.56,27.4442,27.901999999999997,94.535,23.9832,57.9427,67.3841,90.8103,95.8475,123.3,69.5536,38.7666,79.4938,54.5877,89.5022,79.6217,32.8553,79.5985,96.1622,25.7,24.72,52.91,98.0724,95.0,55.4268,24.4179,58.696000000000005,89.5118,75.2252,77.73,37.7093,,,78.05,26.08,117.8076,71.7019,129.5753,70.9551,91.0171,67.2921,51.4882,83.1821,364.48,62.0531,53.2891,213.1795,24.7021,58.6328,70.5434,,107.03,33.3198,48.4907,112.436,85.4233,11.5314,91.9472,40.0359,117.29,59.4096,12.7729,157.7123
2016-07-15,45.5828,34.9536,163.8397,94.3712,57.5549,81.5545,117.14,39.9644,109.6752,97.83,56.9795,40.766999999999996,90.0013,208.5808,57.98,48.5525,63.1834,11.3109,34.743,234.0619,51.4017,41.8149,83.022,45.9507,57.25,83.60799999999999,82.42,61.9782,66.3821,69.8309,125.58,25.5175,5.14,46.8228,142.3848,151.2089,110.8939,735.44,69.99,91.14,129.5974,107.5254,43.9538,53.8218,53.745,139.9139,57.7451,,96.2176,23.8277,75.6835,41.7281,169.0118,151.7716,69.9782,77.1567,61.3078,799.14,123.7051,13.0947,45.5517,33.9229,29.4371,168.9149,30.0981,,,260.3,37.7837,1330.57,335.8787,34.2449,70.9969,63.9195,23.58,30.738000000000003,127.5716,42.1564,34.9399,76.4688,74.7506,122.9382,66.571,27.5,54.0927,90.751,41.9692,25.58,66.84899999999999,102.85,60.58,24.8974,19.7372,48.1152,67.9618,234.98,131.6047,70.9599,70.1094,127.0636,41.7712,31.9097,94.5312,404.86,110.7454,41.2944,35.665,21.730999999999998,64.6559,24.5329,178.2757,40.5858,155.1195,25.7416,61.7044,51.64,24.95,81.4,27.4995,27.393,94.2357,23.9985,56.7827,67.3444,90.4656,96.14399999999999,122.98,69.9053,37.8206,79.2752,54.5687,88.6133,79.3739,32.662,79.6378,95.9987,25.06,24.33,52.18,97.6326,94.34,55.8393,24.409000000000002,58.0732,90.0373,75.3761,77.73,37.6111,,,77.83,26.34,117.4967,71.7291,129.9923,71.0195,91.3752,66.9636,51.6535,82.6611,360.8334,61.278,53.3999,210.4491,24.7518,58.6604,70.9766,,105.27,33.4114,48.3264,111.93799999999999,84.1526,11.5144,90.6512,40.1746,116.86,59.3709,12.9308,156.8236
2016-07-18,45.7098,35.0899,163.6506,95.3743,57.773,82.0121,117.47,39.9549,108.7699,97.79,57.2447,41.0453,89.8782,206.75099999999998,58.01,48.5525,63.4646,11.2572,34.6719,235.915,51.515,41.4566,82.70100000000001,45.5851,57.47,83.4725,82.87,61.2158,66.2484,69.4296,125.46,25.7693,5.51,46.7245,144.1371,150.8848,110.4003,736.07,71.38,91.04,130.2632,107.2149,44.1422,53.0774,53.8329,139.764,57.7353,,97.0158,23.8277,75.5322,41.6688,168.9196,152.8734,70.2447,77.0243,61.5096,796.38,124.6769,13.5261,45.3374,33.8399,30.0,168.2588,30.3584,,,261.5,37.9166,1341.36,336.754,34.196,70.9595,63.8716,23.58,31.0371,128.0217,42.3846,34.9982,77.258,74.6478,122.6726,66.2117,28.11,52.9692,90.0983,42.247,25.66,66.9627,102.7,60.89,25.1243,19.7372,47.8993,67.4894,234.34,133.064,70.5302,69.9029,126.6356,41.8382,31.9001,94.2248,408.9,109.9824,41.3957,36.055,21.6316,64.6274,24.8168,177.4364,40.3684,156.1449,25.8349,61.6581,52.0,24.78,81.63,27.5825,27.345,94.28399999999999,23.691999999999997,56.998999999999995,67.2571,90.2606,95.2996,122.15,70.1668,37.9341,79.6649,54.2551,89.6858,79.1262,32.8069,79.6575,96.3354,25.3,24.43,52.32,97.0371,95.73,55.908,24.5345,57.9152,90.3324,75.669,77.51,37.4343,,,78.26,26.49,116.9041,71.6475,129.8759,71.0563,90.959,67.5736,51.6168,81.8257,361.2417,61.4982,53.6398,209.5482,24.712,58.3479,71.065,,105.75,33.5762,48.4037,112.8267,83.844,11.5823,90.2923,39.74,119.37,59.3805,12.9603,156.9897
2016-07-19,45.8856,35.0704,162.9537,95.4125,57.5549,81.9072,116.59,39.6796,108.0361,97.79,57.0931,40.3311,89.9635,209.7941,57.52,48.3953,63.3013,11.2035,34.6719,234.1873,51.4206,41.6587,82.70100000000001,45.6507,57.45,83.1917,82.98,60.8632,66.0286,70.3105,124.16,25.5659,5.41,47.1964,143.7039,150.4773,111.416,739.95,70.96,90.5,127.4263,106.4485,43.6735,51.9278,52.6116,139.942,57.2271,,97.3777,23.1949,75.5606,41.0557,169.9156,151.1783,69.3881,77.2797,61.673,795.66,125.8262,13.6699,44.9966,33.7845,29.728,168.3746,30.0027,,,259.82,37.7077,1327.0,335.6245,34.1177,70.5018,64.2357,23.75,30.738000000000003,128.8844,42.1754,34.787,76.8958,74.5729,122.2361,66.639,27.68,53.2501,90.3431,41.7932,25.9,66.508,102.26,60.63,24.0899,19.7842,48.3215,67.6595,232.01,130.2354,70.2126,69.9592,126.8496,42.8523,32.0099,94.9582,415.31,108.3818,41.4602,35.895,21.6045,64.2574,24.4154,176.9967,39.6123,156.7135,25.4618,61.7137,51.19,24.73,81.37,27.5917,27.1817,94.0619,23.3625,56.6942,67.5429,90.6864,95.2547,121.48,70.1758,38.3409,79.1327,54.1505,90.0047,79.23100000000001,32.9229,79.5985,95.6813,25.17,24.44,52.09,97.1195,95.36,55.7324,24.5972,57.9803,90.3969,75.7844,77.35,37.0807,,,76.5,26.5,116.7098,71.6928,130.4674,70.9551,90.4944,67.0105,51.7546,80.6364,360.8714,62.2821,53.6029,210.4398,24.7717,57.9436,71.0739,,105.91,33.4938,48.3264,113.4126,83.726,11.5823,89.1458,39.2407,120.61,59.2256,12.2798,155.935
2016-07-20,45.9149,34.9828,163.0035,95.4985,57.6367,82.5936,118.24,40.4865,110.0182,98.4,57.49100000000001,40.2476,90.3138,210.391,58.27,48.2751,62.9202,11.2482,34.7856,238.3472,51.5245,41.428999999999995,82.5121,45.7257,57.83,83.8695,83.41,60.5011,66.0095,70.3986,126.93,25.8178,5.41,46.99,144.3241,151.1811,111.7577,745.72,71.29,90.46,130.7167,106.6911,43.7653,51.6817,53.2662,139.9139,57.833,,98.6678,23.1513,75.3054,40.9173,169.4822,153.1936,69.883,77.1567,61.9806,800.04,125.8823,13.8041,45.4835,33.6185,29.8218,169.5902,30.4712,,,262.41,37.9926,1352.83,338.6365,34.4943,70.7353,64.7628,24.26,31.1239,128.6031,42.2895,34.5467,77.3322,74.5262,121.7237,66.0078,28.1,52.8143,89.2825,42.6174,26.11,67.3132,104.62,62.04,24.1443,20.057000000000002,47.7937,67.2343,236.19,133.04399999999998,69.979,69.9121,125.9193,43.2733,32.0242,94.2063,419.68,109.3961,41.3128,36.225,21.7852,64.1436,23.9846,178.1659,39.7257,156.639,25.3033,59.8149,51.59,24.88,82.14,28.2465,27.489,103.1669,23.4085,57.7264,68.2573,90.78,94.8504,121.56,69.6979,38.0382,78.705,53.5043,90.6521,79.6217,33.2514,80.1004,94.4789,25.31,24.48,51.97,96.0934,95.45,55.7935,24.6331,58.2591,89.9175,75.3761,77.62,37.2869,,,76.7,26.99,116.603,71.5116,131.5826,70.403,90.5041,67.4798,51.6076,80.7052,360.3396,61.736000000000004,53.4276,210.2169,25.3085,58.3571,70.6937,,106.71,33.1916,48.1427,114.4478,84.2706,11.6587,89.2057,39.3424,121.92,59.6615,12.1318,156.3158
2016-07-21,45.5828,34.0478,163.342,94.9922,58.073,81.8024,116.01,40.8567,107.0736,96.34,56.79,40.2476,89.8309,223.9232,57.58,48.3028,62.9928,11.2751,34.7288,239.2062,51.2601,41.1626,82.4461,45.5851,57.2,81.5941,82.72,61.6637,65.8089,70.0364,127.3,25.4109,5.22,46.5672,143.6645,152.0517,111.5868,744.43,70.37,89.39,134.1228,106.012,43.3208,50.5459,52.9243,138.9302,57.8917,,99.4846,23.1295,75.381,40.8085,169.6943,151.0653,68.8647,76.7406,60.9713,792.63,124.7703,13.6795,44.8992,33.7569,30.2814,168.7026,30.3758,,,282.45,36.6537,1332.5,338.3729,34.685,70.5298,64.5711,23.92,32.0308,128.9875,41.9662,34.2263,76.7009,74.8254,121.0691,65.5612,28.55,52.2525,89.083,41.9692,25.84,66.148,107.45,61.99,23.854,20.3957,47.6882,67.291,240.48,140.2504,69.185,69.6763,125.2587,43.0532,31.9765,93.7885,418.07,110.2336,41.5616,36.5,21.8936,64.5041,23.7007,176.2771,39.0221,155.7161,24.8276,58.6664,51.35,24.875,81.7,28.2004,27.2201,103.6013,23.4775,57.3234,67.6461,90.7332,94.6708,121.16,69.9684,36.4395,78.1442,53.3142,90.8646,80.06,33.1355,80.002,94.2769,25.4,24.56,53.71,93.5096,94.66,54.9228,24.6062,57.6178,90.6827,75.8021,77.58,36.6681,,,75.38,29.93,116.2241,72.3997,130.7486,70.6146,89.8846,67.5924,50.9738,80.0958,353.7966,61.6127,53.5291,210.3005,25.0699,58.0906,70.9324,,106.26,33.3839,47.8721,113.8521,84.316,11.8114,87.9097,38.6859,120.61,58.2472,12.694,154.6948
2016-07-22,45.4949,35.4113,165.2731,94.2565,58.0003,81.85,116.25,40.9801,107.5501,98.06,57.2163,40.5537,90.3611,226.1052,58.78,48.8853,63.5644,11.3288,34.8045,240.3065,51.5717,41.4566,82.9937,46.0819,57.89,82.3106,84.59,61.5589,66.1051,70.7998,125.8,25.5465,5.84,46.5475,143.4578,153.4222,111.8621,744.86,70.46,90.0,137.9246,107.2537,43.2773,50.7825,53.3835,139.2394,57.6376,,100.9881,23.064,76.1089,40.9766,170.9117,150.3684,69.0931,78.3388,61.7884,794.53,124.7143,13.7849,45.1134,34.0244,30.1501,167.5545,30.5146,,,287.78,37.2139,1327.4,341.7143,34.6019,70.6979,65.2132,23.92,31.8571,130.2628,42.1279,34.4593,77.0537,74.2363,121.9135,65.8913,28.99,53.4148,89.6269,42.5433,26.07,66.5364,107.52,61.95,22.8468,20.5086,48.1152,68.0468,243.47,145.9276,69.9697,70.3743,125.7611,43.4933,32.1864,94.494,442.48,110.001,41.9577,37.695,22.3,63.5933,23.8672,177.4464,38.7559,156.1076,24.8089,58.7035,51.44,25.1825,82.55,28.3203,27.3546,104.2289,23.6767,57.3725,69.1225,90.3588,94.9133,122.84,70.7889,36.8557,76.1483,53.7799,91.9372,80.9938,32.8166,79.9528,93.9883,25.51,24.78,53.48,96.7988,96.13,54.4339,24.6868,58.1476,91.6507,76.7785,77.91,37.0807,,,76.33,30.49,116.5933,73.5687,131.6699,71.4428,90.2427,67.5079,51.2677,79.5945,357.88,61.9386,54.3319,210.8113,25.6564,58.2468,72.1879,,106.25,34.2538,48.481,114.4576,84.9786,11.7435,87.9595,39.2261,121.0,58.5572,12.4968,156.9994
2016-07-25,45.0652,34.8659,165.9102,92.9954,58.4638,81.4211,114.62,41.2079,107.7502,97.32,57.3394,40.4424,90.2191,225.4203,58.22,48.7281,63.3013,11.3467,34.6909,239.2158,51.6094,41.1993,82.7104,46.4194,57.9,83.4628,84.17,62.3212,66.1242,70.3398,127.46,25.6628,6.7,46.0755,142.1486,154.2464,110.9413,739.61,71.17,89.99,135.0685,107.0209,42.8907,49.1923,52.6312,139.1363,57.3151,,101.4336,22.8895,75.5795,41.9258,170.7733,150.472,68.7695,78.3293,61.8365,798.46,124.219,13.7753,44.8992,33.9414,30.4597,166.6959,30.0721,,,287.35,37.080999999999996,1321.67,340.1801,34.7486,70.5858,64.7916,23.7,32.0887,130.4034,41.8806,34.4957,76.933,73.59100000000001,121.3917,66.4351,29.02,52.7077,88.2219,42.886,26.13,66.3185,107.93,62.07,22.9829,20.725,48.1487,67.5461,240.69,140.1405,70.007,70.0158,125.8547,43.3115,32.1912,94.2805,441.52,109.9824,41.9854,37.63,22.1374,63.8874,23.0742,175.9074,38.2614,156.5737,24.9022,59.0369,51.68,25.415,82.19,28.394000000000002,27.2489,104.4896,23.6613,57.4119,70.0751,88.0098,92.5867,118.47,70.8791,36.8557,74.0574,53.8179,92.7391,80.4697,32.6137,80.002,93.6805,25.46,24.74,52.25,96.1667,96.39,54.2125,24.7227,58.6867,91.1068,76.9471,77.94,35.4403,,,76.9,30.68,116.3698,73.5778,132.3002,71.2035,90.1846,67.6769,51.083999999999996,77.4027,357.3767,61.7977,54.3226,210.2633,24.8413,58.3295,72.0199,,106.52,34.3362,48.2877,114.85799999999999,83.381,11.7351,85.0883,39.0398,121.63,58.8962,12.2107,156.4721
2016-07-26,45.8563,35.5963,165.4722,92.3553,58.582,81.707,114.27,41.3883,108.8842,97.91,59.5585,40.6928,90.6262,227.9839,58.75,48.2843,63.2741,11.293,34.8992,240.2775,51.6378,40.8685,81.6813,46.3631,58.09,82.8044,85.61,63.398,65.9522,70.9173,126.65,25.9728,6.98,46.6163,142.6801,155.2744,111.0363,735.59,70.99,90.34,132.7623,107.7,45.2877,49.9306,53.4812,140.3823,58.048,,101.4058,23.2822,75.2392,41.0952,168.2371,153.9188,72.681,77.7619,61.8749,800.44,126.0037,13.9287,46.7594,34.1259,31.1351,168.8667,30.0113,,,287.04,37.6033,1324.53,340.6601,34.949,70.1187,65.5199,23.98,32.7447,130.1971,41.9852,33.9724,77.6572,77.3879,121.6573,66.2214,29.08,52.7271,87.6961,42.7563,24.26,62.2642,106.18,62.25,23.4094,21.1577,47.4195,68.1507,237.98,139.9406,69.95100000000001,69.78,125.3025,43.7899,32.0528,94.2248,430.85,113.5743,41.4602,34.435,21.9658,64.2195,23.0644,179.0154,38.7844,156.2008,25.238000000000003,57.9903,52.16,25.3,81.76,28.476999999999997,27.5851,104.6538,23.4698,57.6281,70.9085,87.83200000000001,92.2364,120.74,69.9053,36.9219,75.0743,53.7229,93.4445,80.9176,32.7876,79.8347,93.0072,25.64,24.85,52.2,96.3499,96.65,55.2588,24.7048,56.4374,90.3508,76.1128,78.18,36.7958,,,76.84,31.4,116.331,72.9072,131.922,70.725,90.0685,65.6872,51.6076,79.0736,358.4308,61.4982,53.8059,206.8549,25.0898,59.3404,71.5071,,108.35,33.9608,48.771,114.8873,82.0558,11.8895,85.6267,39.0957,121.22,59.6905,12.5066,157.7123
2016-07-27,46.1591,35.2555,163.979,98.355,58.99100000000001,81.4306,115.97,41.4547,108.3601,97.93,59.9918,40.7206,89.8782,228.4438,59.62,47.8682,62.4757,11.079,34.743,251.1742,51.5717,40.2437,79.0753,46.4006,50.51,82.1266,85.15,64.6749,65.7803,70.3496,129.78,26.06,6.85,46.4197,143.5661,158.0619,111.6438,736.67,70.7,89.72,129.1632,107.1771,45.3895,48.9935,52.5628,139.5954,57.7842,,100.9788,23.435,74.5302,40.4327,165.78400000000002,156.0094,74.7557,77.0432,62.0864,790.32,127.0409,14.0246,47.0613,34.089,31.0882,168.3843,30.2369,,,288.35,37.9166,1324.48,341.959,34.7926,71.4359,65.3378,23.66,33.0052,130.0096,42.1184,33.6649,77.3787,78.6504,120.6706,66.8429,28.86,52.3978,87.0887,42.8952,24.18,61.9535,108.11,61.95,23.0555,21.2424,46.8966,64.5703,237.72,138.0615,69.9043,69.1198,122.626,43.6177,32.4059,95.3574,426.06,114.8492,41.1654,33.705,21.5865,64.4282,23.1232,179.2352,38.0998,154.8772,24.9582,56.9066,52.33,25.65,81.5,28.3664,27.0952,104.2386,23.5311,57.2644,69.8369,86.7838,91.8591,119.61,68.9946,36.4584,74.5611,53.8464,91.8599,80.3363,32.6523,79.5689,92.6609,25.46,24.76,52.04,96.5606,95.72,54.8693,24.6241,55.4707,89.6409,75.2962,76.55,35.4894,,,76.67,31.31,115.8064,71.9828,131.282,69.9521,89.449,65.9969,51.479,78.415,354.9171,58.0983,53.2522,203.2143,25.0898,59.1934,70.8617,,114.44,33.503,48.2781,114.4576,81.6019,11.8723,85.0983,39.0212,123.34,59.8261,12.8814,157.1361
2016-07-28,46.4032,35.3918,169.5635,99.68299999999999,58.8274,80.8586,115.03,42.1952,106.8068,98.44,60.8349,41.6853,86.8485,228.8058,59.45,48.2196,62.5301,11.0699,34.724000000000004,246.6573,51.7322,40.6664,78.6976,46.3163,50.69,82.4074,85.28,65.2372,66.0764,71.2305,130.4,25.7887,6.82,46.5967,144.0386,158.6175,110.7325,752.61,69.62,90.07,128.2369,107.3814,45.3313,49.0693,52.1329,139.5766,57.8233,,103.0485,23.304000000000002,74.965,39.8197,168.108,154.6628,74.375,77.6012,62.2786,815.98,124.2844,14.0725,46.9639,34.2366,31.2195,169.7639,30.3844,,,289.03,37.8216,1326.1,342.0155,34.6801,69.7451,64.8299,24.34,31.3458,130.7504,42.0706,33.9797,76.6544,77.5469,119.9969,66.3574,28.8,52.5043,87.542,43.0619,24.01,63.0394,111.26,62.24,22.375,21.1201,47.2612,65.4016,237.8,135.9226,70.2873,69.0915,122.4388,43.7038,32.3773,94.6333,430.55,113.6767,41.451,34.98,21.4691,64.0202,23.3483,180.8242,38.2804,155.0636,24.8089,57.0456,52.06,25.215,82.33,28.1451,27.2297,104.45100000000001,23.623,56.9105,70.6942,87.4015,91.4369,119.66,69.3733,37.2341,74.295,54.0555,91.8599,81.2892,32.604,79.8937,92.2569,25.26,24.59,53.47,98.6679,96.12,54.77,25.2426,56.8185,89.521,75.6246,76.76,35.4894,,,76.28,31.17,115.7287,72.3906,129.4492,70.3478,89.1586,66.0438,51.2861,78.533,361.0233,58.8822,53.4922,204.8674,24.9804,58.8258,71.1888,,112.99,33.7502,48.4714,116.4792,78.0438,10.902999999999999,85.6665,39.58,125.0,61.841,12.7631,157.6635
2016-07-29,46.9893,34.5737,169.0857,99.5588,60.1999,81.2113,117.97,42.4799,107.5024,97.86,60.4655,41.8152,84.2165,226.6336,59.45,48.4877,62.8749,11.1603,34.2315,244.1382,51.4017,42.2376,78.3766,46.1101,50.53,81.4973,89.15,64.0555,65.274,70.8488,128.6,25.469,6.86,46.2427,144.4914,159.3121,109.8971,758.81,71.27,89.36,126.7316,104.1802,45.0019,49.693999999999996,53.276,139.9795,58.1653,,104.2272,23.1731,75.4283,39.7109,171.21599999999998,152.5438,74.1276,78.0929,61.9614,813.97,124.8918,13.8904,46.7691,34.0152,31.5197,169.8025,31.3996,,,289.93,37.5927,1350.81,344.7262,34.5578,69.8852,64.8586,24.28,32.0115,133.2727,41.813,34.236,77.6201,77.3972,118.8488,66.804,28.45,50.577,87.959,43.2657,24.05,60.4104,112.19,62.39,22.3932,21.0078,47.1317,65.7701,234.87,128.89600000000002,69.7828,70.2045,122.6634,43.2828,32.0862,94.9118,423.99,114.2443,41.6261,35.275,21.6045,63.6407,24.1511,182.3532,38.8129,155.8746,25.0608,57.6754,51.72,25.22,81.8,28.1543,27.2105,103.5724,24.0904,56.5173,70.7498,86.7744,92.0568,124.2,70.3471,36.657,73.8578,54.0175,91.541,82.2897,31.773000000000003,80.1496,92.2953,25.09,24.54,53.42,95.7085,96.29,54.5561,25.8073,57.2181,89.9083,75.9708,77.54,37.6013,,,76.32,31.16,115.0001,72.5719,128.4504,71.2035,89.9233,61.2198,51.3504,80.3022,354.0909,59.8863,53.972,217.2102,24.9307,58.2744,71.958,,114.52,34.1347,47.7755,113.9205,78.0801,10.8601,87.5208,39.8128,123.94,61.2889,12.7828,158.1029
2016-08-01,46.7549,34.6711,167.7319,101.3167,60.8453,81.545,119.5,42.9926,107.5691,97.72,60.6076,41.036,83.9514,223.2187,59.74,48.5617,62.8839,10.9976,33.9,245.9816,51.1846,42.3202,78.6032,46.4475,50.6,81.2455,89.69,64.4653,65.3313,70.8586,133.5,25.4497,6.64,46.2918,142.2372,161.2846,111.1027,767.74,72.12,90.38,123.1325,105.3965,44.9583,47.2046,50.6576,139.7265,58.0969,,104.4593,22.8458,75.0785,39.6219,172.2121,153.9847,74.375,78.3388,61.6442,811.78,124.4713,13.737,47.2366,33.8307,31.3977,170.555,31.2607,,,301.83,37.4018,1356.08,346.6746,34.5725,71.1744,65.7403,24.43,31.944000000000003,133.5915,41.4407,34.3458,76.5152,76.6397,118.8583,66.4351,28.57,50.4607,88.6026,43.2564,24.15,59.896,114.69,62.22,22.1573,20.9983,47.5922,65.4111,236.0,126.7271,70.1378,70.8459,122.9254,42.6992,32.2246,95.7009,414.08,113.3417,41.5984,34.72,21.3787,63.5933,23.2308,182.4932,37.6624,156.1915,25.0981,57.4716,52.9,25.655,81.02,28.3387,26.9512,103.7076,23.7686,57.461000000000006,68.7574,87.495,89.0295,118.09,69.9504,37.3476,73.8388,53.5423,90.884,82.1753,31.744,80.2086,91.90100000000001,24.77,24.19,53.48,97.7426,97.1,53.4105,25.7177,57.3483,90.5167,76.024,77.0,35.2733,,,76.63,31.25,115.2818,72.9163,127.9461,70.8999,90.4363,61.1729,51.2402,77.3535,359.8837,60.2122,54.4703,217.8975,24.7518,58.7615,71.8519,,114.23,34.2996,47.9301,114.6236,78.5793,10.7057,85.6865,39.5707,124.31,61.6085,12.3094,157.8686
